Sdoc_date_YYYYMMJJ,lien_type,I1_Id,I2_Id,I1_nom,I2_nom,Sdoc_Description_synthese,Sdoc_date_YYYYMM,Sdoc_date_YYYY,Sdoc_code_lieu_chantier,Sdoc_code_type_chantier_2
17140802,A-->S,10,219,Aprile F. (10),Mazzoni C.G. (219),"17140802 - C1714_02_090 - (Dags-Cs): MO, Turin - Universit?- ",171408,1714,TO,civ
17140802,A-->G,10,351,Aprile F. (10),Succi G.B. (351),"17140802 - C1714_02_090 - (Dags-Cs): MO, Turin - Universit?- ",171408,1714,TO,civ
17140807,S---S,281,374,Pistone G.S. (281),Vanera M. (374),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,281,341,Pistone G.S. (281),Sereno G. (341),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,281,258,Pistone G.S. (281),Peraldo P. (258),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,281,283,Pistone G.S. (281),Pistone G.A. (283),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,281,88,Pistone G.S. (281),Capellaro F. (88),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,374,341,Vanera M. (374),Sereno G. (341),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,374,258,Vanera M. (374),Peraldo P. (258),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,374,283,Vanera M. (374),Pistone G.A. (283),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,374,88,Vanera M. (374),Capellaro F. (88),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,341,258,Sereno G. (341),Peraldo P. (258),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,341,283,Sereno G. (341),Pistone G.A. (283),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,341,88,Sereno G. (341),Capellaro F. (88),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,258,283,Peraldo P. (258),Pistone G.A. (283),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,258,88,Peraldo P. (258),Capellaro F. (88),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140807,S---S,283,88,Pistone G.A. (283),Capellaro F. (88),"17140807 - C1714_02_092 - (Dags-Ds): GO, Brunetta - Forterresse - ",171408,1714,BR,mil
17140829,G-->S,95,84,Casasopra G.B. (95),Candellero G. (84),"17140829 - C1714_02_096 - (Dags-Cs): MO, Turin - Universit?& Susa - Castello - ",171408,1714,TO_SUSA,civ
17140829,A-->S,334,84,Sartoris G. (334),Candellero G. (84),"17140829 - C1714_02_096 - (Dags-Cs): MO, Turin - Universit?& Susa - Castello - ",171408,1714,TO_SUSA,civ
17140829,A-->G,334,95,Sartoris G. (334),Casasopra G.B. (95),"17140829 - C1714_02_096 - (Dags-Cs): MO, Turin - Universit?& Susa - Castello - ",171408,1714,TO_SUSA,civ
17150129,S---S,302,275,Righino P.A. (302),Pinchetti D. (275),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,S---S,302,226,Righino P.A. (302),Menafoglio C.A. (226),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,G-->S,223,302,Menafoglio A. (223),Righino P.A. (302),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,G-->S,223,275,Menafoglio A. (223),Pinchetti D. (275),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,G-->S,223,226,Menafoglio A. (223),Menafoglio C.A. (226),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,A-->S,316,302,Romano T. (316),Righino P.A. (302),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,A-->S,316,275,Romano T. (316),Pinchetti D. (275),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,A-->S,316,226,Romano T. (316),Menafoglio C.A. (226),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150129,A-->G,316,223,Romano T. (316),Menafoglio A. (223),"17150129 - C1715_03_003 - (Cags-Cs): GO, Fleuve Po - ",171501,1715,CA,civ
17150309,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,S---S,275,202,Pinchetti D. (275),Maciotta G. (202),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,S---S,226,202,Menafoglio C.A. (226),Maciotta G. (202),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,G-->S,303,275,Righino P.G. (303),Pinchetti D. (275),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,G-->S,303,226,Righino P.G. (303),Menafoglio C.A. (226),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,G-->S,303,202,Righino P.G. (303),Maciotta G. (202),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,A-->S,78,275,Caligaris A. (78),Pinchetti D. (275),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,A-->S,78,226,Caligaris A. (78),Menafoglio C.A. (226),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,A-->S,78,202,Caligaris A. (78),Maciotta G. (202),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150309,A-->G,78,303,Caligaris A. (78),Righino P.G. (303),"17150309 - C1715_03_006 - (Dags-Ds): GO, Valenza - Fortifications - ",171503,1715,VAL,mil
17150330,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,S---S,275,202,Pinchetti D. (275),Maciotta G. (202),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,S---S,275,89,Pinchetti D. (275),Capellaro G.F. (89),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,S---S,226,202,Menafoglio C.A. (226),Maciotta G. (202),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,S---S,226,89,Menafoglio C.A. (226),Capellaro G.F. (89),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,S---S,202,89,Maciotta G. (202),Capellaro G.F. (89),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,G-->S,153,275,Galimberti G.M. (153),Pinchetti D. (275),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,G-->S,153,226,Galimberti G.M. (153),Menafoglio C.A. (226),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,G-->S,153,202,Galimberti G.M. (153),Maciotta G. (202),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,G-->S,153,89,Galimberti G.M. (153),Capellaro G.F. (89),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,A-->S,282,275,Pistone G. (282),Pinchetti D. (275),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,A-->S,282,226,Pistone G. (282),Menafoglio C.A. (226),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,A-->S,282,202,Pistone G. (282),Maciotta G. (202),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,A-->S,282,89,Pistone G. (282),Capellaro G.F. (89),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150330,A-->G,282,153,Pistone G. (282),Galimberti G.M. (153),"17150330 - C1715_03_014 - (Dags-Ds): REP, Turin - Citadelle - ",171503,1715,TO,mil
17150406,S---S,117,332,Cribiatello F. (117),Sardi P. (332),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150406,G-->S,387,117,Zanetti B. (387),Cribiatello F. (117),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150406,G-->S,387,332,Zanetti B. (387),Sardi P. (332),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150406,A-->S,378,117,Vanotti P. (378),Cribiatello F. (117),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150406,A-->S,378,332,Vanotti P. (378),Sardi P. (332),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150406,A-->G,378,387,Vanotti P. (378),Zanetti B. (387),"17150406 - C1715_03_019 - (Dags-Ds): GO, Fenestrelle - Forterresse - ",171504,1715,FE,mil
17150507,S---S,226,316,Menafoglio C.A. (226),Romano T. (316),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150507,G-->S,227,226,Menafoglio F.A. (227),Menafoglio C.A. (226),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150507,G-->S,227,316,Menafoglio F.A. (227),Romano T. (316),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150507,A-->S,390,226,Zo G.B. (390),Menafoglio C.A. (226),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150507,A-->S,390,316,Zo G.B. (390),Romano T. (316),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150507,A-->G,390,227,Zo G.B. (390),Menafoglio F.A. (227),"17150507 - C1715_03_024 - (Dags-Ds): REP, Saluzzo - Chateau - ",171505,1715,SAL,mil
17150510,S---S,23,29,Bello G. (23),Bello P.M. (29),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,S---S,23,35,Bello G. (23),Bellotto G. (35),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,S---S,29,35,Bello P.M. (29),Bellotto G. (35),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,G-->S,14,23,Astrano G.A. (14),Bello G. (23),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,G-->S,14,29,Astrano G.A. (14),Bello P.M. (29),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,G-->S,14,35,Astrano G.A. (14),Bellotto G. (35),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,A-->S,113,23,Corte A. (113),Bello G. (23),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,A-->S,113,29,Corte A. (113),Bello P.M. (29),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,A-->S,113,35,Corte A. (113),Bellotto G. (35),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150510,A-->G,113,14,Corte A. (113),Astrano G.A. (14),"17150510 - C1715_03_033 - (Dags-Ds): GO, Turin - Porta Susina - Fortification  - ",171505,1715,TO,mil
17150613,S---S,219,110,Mazzoni C.G. (219),Compassi C.S. (110),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150613,G-->S,139,219,Fontana D. (139),Mazzoni C.G. (219),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150613,G-->S,139,110,Fontana D. (139),Compassi C.S. (110),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150613,A-->S,179,219,Giudici F.M. (179),Mazzoni C.G. (219),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150613,A-->S,179,110,Giudici F.M. (179),Compassi C.S. (110),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150613,A-->G,179,139,Giudici F.M. (179),Fontana D. (139),"17150613 - C1715_03_041 - (Cags-Cs): MO, Rivolli - Chateau - ",171506,1715,RI,civ
17150803,S---S,361,130,Toscanello F. (361),Favre F.G. (130),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,S---S,361,117,Toscanello F. (361),Cribiatello F. (117),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,S---S,130,117,Favre F.G. (130),Cribiatello F. (117),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,G-->S,22,361,Bellico G.F. (22),Toscanello F. (361),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,G-->S,22,130,Bellico G.F. (22),Favre F.G. (130),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,G-->S,22,117,Bellico G.F. (22),Cribiatello F. (117),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,A-->S,57,361,Biolaro P.A. (57),Toscanello F. (361),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,A-->S,57,130,Biolaro P.A. (57),Favre F.G. (130),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,A-->S,57,117,Biolaro P.A. (57),Cribiatello F. (117),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150803,A-->G,57,22,Biolaro P.A. (57),Bellico G.F. (22),"17150803 - C1715_03_044 - (Dags-Ds): GO, Brunetta - Forterresse - ",171508,1715,BR,mil
17150805,G-->S,232,353,Morino C.F. (232),Tepati B. (353),"17150805 - C1715_03_050 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150805,A-->S,160,353,Gambassone G.M. (160),Tepati B. (353),"17150805 - C1715_03_050 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150805,A-->G,160,232,Gambassone G.M. (160),Morino C.F. (232),"17150805 - C1715_03_050 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,S---S,392,100,Zo G.H. (392),Castelli M.F. (100),"17150807 - C1715_03_054 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,G-->S,389,392,Zo C.A. (389),Zo G.H. (392),"17150807 - C1715_03_054 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,G-->S,389,100,Zo C.A. (389),Castelli M.F. (100),"17150807 - C1715_03_054 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,A-->S,254,392,Pelloli F.A. (254),Zo G.H. (392),"17150807 - C1715_03_054 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,A-->S,254,100,Pelloli F.A. (254),Castelli M.F. (100),"17150807 - C1715_03_054 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,A-->G,254,389,Pelloli F.A. (254),Zo C.A. (389),"17150807 - C1715_03_054 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,G-->S,390,369,Zo G.B. (390),Ugliengo C.M. (369),"17150807 - C1715_03_058 - (Cags-Cs): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,A-->S,389,369,Zo C.A. (389),Ugliengo C.M. (369),"17150807 - C1715_03_058 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150807,A-->G,389,390,Zo C.A. (389),Zo G.B. (390),"17150807 - C1715_03_058 - (Dags-Ds): MO, Turin - Universit?- ",171508,1715,TO,civ
17150917,S---S,226,200,Menafoglio C.A. (226),Maciotta C. (200),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,S---S,226,50,Menafoglio C.A. (226),Bianco A. (50),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,S---S,200,50,Maciotta C. (200),Bianco A. (50),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,G-->S,153,226,Galimberti G.M. (153),Menafoglio C.A. (226),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,G-->S,153,200,Galimberti G.M. (153),Maciotta C. (200),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,G-->S,153,50,Galimberti G.M. (153),Bianco A. (50),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,A-->S,301,226,Righino P. (301),Menafoglio C.A. (226),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,A-->S,301,200,Righino P. (301),Maciotta C. (200),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,A-->S,301,50,Righino P. (301),Bianco A. (50),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17150917,A-->G,301,153,Righino P. (301),Galimberti G.M. (153),"17150917 - C1715_03_063 - (Cags-Ds): GO, Valdocco - Forge - ",171509,1715,VALD,mil
17151120,G-->S,327,172,Saccarello O. (327),Gianone P. (172),"17151120 - C1715_03_068 - (Cags-Cs): DIV, Turin - Universit?- ",171511,1715,TO,civ
17151120,A-->S,129,172,Faiola A. (129),Gianone P. (172),"17151120 - C1715_03_068 - (Cags-Cs): DIV, Turin - Universit?- ",171511,1715,TO,civ
17151120,A-->G,129,327,Faiola A. (129),Saccarello O. (327),"17151120 - C1715_03_068 - (Cags-Cs): DIV, Turin - Universit?- ",171511,1715,TO,civ
17160331,S---S,180,292,Gobbi A. (180),Rechettino A. (292),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,S---S,180,35,Gobbi A. (180),Bellotto G. (35),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,S---S,180,330,Gobbi A. (180),Salla G. (330),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,S---S,292,35,Rechettino A. (292),Bellotto G. (35),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,S---S,292,330,Rechettino A. (292),Salla G. (330),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,S---S,35,330,Bellotto G. (35),Salla G. (330),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,G-->S,237,180,Mosso G.E. (237),Gobbi A. (180),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,G-->S,237,292,Mosso G.E. (237),Rechettino A. (292),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,G-->S,237,35,Mosso G.E. (237),Bellotto G. (35),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,G-->S,237,330,Mosso G.E. (237),Salla G. (330),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,A-->S,108,180,Clerico S. (108),Gobbi A. (180),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,A-->S,108,292,Clerico S. (108),Rechettino A. (292),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,A-->S,108,35,Clerico S. (108),Bellotto G. (35),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,A-->S,108,330,Clerico S. (108),Salla G. (330),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160331,A-->G,108,237,Clerico S. (108),Mosso G.E. (237),"17160331 - C1716_03_077 - (Dags-Cs): GO, Venaria - Chapelle royale - ",171603,1716,VEN,rel
17160402,S---S,223,275,Menafoglio A. (223),Pinchetti D. (275),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,223,187,Menafoglio A. (223),Groppi C. (187),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,223,111,Menafoglio A. (223),Constanzo B. (111),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,223,226,Menafoglio A. (223),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,223,266,Menafoglio A. (223),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,275,187,Pinchetti D. (275),Groppi C. (187),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,275,111,Pinchetti D. (275),Constanzo B. (111),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,275,226,Pinchetti D. (275),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,275,266,Pinchetti D. (275),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,187,111,Groppi C. (187),Constanzo B. (111),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,187,226,Groppi C. (187),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,187,266,Groppi C. (187),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,111,226,Constanzo B. (111),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,111,266,Constanzo B. (111),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,S---S,226,266,Menafoglio C.A. (226),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,223,Piazzollo F. (272),Menafoglio A. (223),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,275,Piazzollo F. (272),Pinchetti D. (275),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,187,Piazzollo F. (272),Groppi C. (187),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,111,Piazzollo F. (272),Constanzo B. (111),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,226,Piazzollo F. (272),Menafoglio C.A. (226),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,G-->S,272,266,Piazzollo F. (272),Pianarosa G. (266),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->S,40,223,Bertinello P. (40),Menafoglio A. (223),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->S,40,275,Bertinello P. (40),Pinchetti D. (275),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
17160402,A-->S,40,187,Bertinello P. (40),Groppi C. (187),"17160402 - C1716_03_085 - (Cags-Cs): REP, Valenza  & Alessandria - Fortifications - ",171604,1716,VAL_AL,mil
