source,destination,timestamp,time
61,117,7,2020-01-01 06
62,74,7,2020-01-01 06
62,106,7,2020-01-01 06
62,138,7,2020-01-01 06
62,146,7,2020-01-01 06
63,66,7,2020-01-01 06
63,77,7,2020-01-01 06
63,102,7,2020-01-01 06
63,127,7,2020-01-01 06
63,136,7,2020-01-01 06
63,137,7,2020-01-01 06
63,139,7,2020-01-01 06
63,140,7,2020-01-01 06
63,143,7,2020-01-01 06
63,144,7,2020-01-01 06
64,65,7,2020-01-01 06
64,93,7,2020-01-01 06
64,108,7,2020-01-01 06
64,111,7,2020-01-01 06
65,108,7,2020-01-01 06
65,128,7,2020-01-01 06
65,143,7,2020-01-01 06
65,144,7,2020-01-01 06
66,84,7,2020-01-01 06
67,138,7,2020-01-01 06
67,143,7,2020-01-01 06
68,78,7,2020-01-01 06
68,86,7,2020-01-01 06
68,89,7,2020-01-01 06
68,108,7,2020-01-01 06
70,142,7,2020-01-01 06
73,78,7,2020-01-01 06
73,128,7,2020-01-01 06
74,77,7,2020-01-01 06
74,78,7,2020-01-01 06
74,83,7,2020-01-01 06
74,111,7,2020-01-01 06
74,119,7,2020-01-01 06
75,78,7,2020-01-01 06
75,138,7,2020-01-01 06
77,111,7,2020-01-01 06
77,119,7,2020-01-01 06
77,127,7,2020-01-01 06
77,144,7,2020-01-01 06
78,79,7,2020-01-01 06
78,83,7,2020-01-01 06
78,86,7,2020-01-01 06
78,89,7,2020-01-01 06
78,118,7,2020-01-01 06
78,122,7,2020-01-01 06
78,127,7,2020-01-01 06
78,130,7,2020-01-01 06
78,133,7,2020-01-01 06
79,133,7,2020-01-01 06
82,109,7,2020-01-01 06
82,118,7,2020-01-01 06
82,126,7,2020-01-01 06
83,92,7,2020-01-01 06
83,108,7,2020-01-01 06
83,111,7,2020-01-01 06
84,112,7,2020-01-01 06
84,113,7,2020-01-01 06
84,128,7,2020-01-01 06
84,137,7,2020-01-01 06
84,142,7,2020-01-01 06
84,144,7,2020-01-01 06
84,146,7,2020-01-01 06
85,128,7,2020-01-01 06
85,133,7,2020-01-01 06
86,108,7,2020-01-01 06
86,111,7,2020-01-01 06
89,138,7,2020-01-01 06
90,138,7,2020-01-01 06
91,109,7,2020-01-01 06
93,111,7,2020-01-01 06
94,118,7,2020-01-01 06
96,108,7,2020-01-01 06
99,111,7,2020-01-01 06
99,119,7,2020-01-01 06
104,149,7,2020-01-01 06
108,111,7,2020-01-01 06
108,112,7,2020-01-01 06
108,146,7,2020-01-01 06
110,143,7,2020-01-01 06
111,119,7,2020-01-01 06
111,123,7,2020-01-01 06
112,117,7,2020-01-01 06
112,118,7,2020-01-01 06
112,138,7,2020-01-01 06
112,144,7,2020-01-01 06
113,128,7,2020-01-01 06
113,144,7,2020-01-01 06
118,130,7,2020-01-01 06
127,137,7,2020-01-01 06
127,139,7,2020-01-01 06
127,144,7,2020-01-01 06
130,133,7,2020-01-01 06
132,146,7,2020-01-01 06
133,138,7,2020-01-01 06
136,144,7,2020-01-01 06
137,144,7,2020-01-01 06
139,140,7,2020-01-01 06
140,144,7,2020-01-01 06
1,5,8,2020-01-01 07
1,111,8,2020-01-01 07
2,140,8,2020-01-01 07
3,63,8,2020-01-01 07
3,66,8,2020-01-01 07
3,136,8,2020-01-01 07
3,144,8,2020-01-01 07
8,35,8,2020-01-01 07
8,61,8,2020-01-01 07
8,117,8,2020-01-01 07
12,57,8,2020-01-01 07
12,59,8,2020-01-01 07
12,62,8,2020-01-01 07
12,106,8,2020-01-01 07
12,109,8,2020-01-01 07
13,39,8,2020-01-01 07
13,57,8,2020-01-01 07
13,68,8,2020-01-01 07
13,109,8,2020-01-01 07
13,126,8,2020-01-01 07
13,138,8,2020-01-01 07
14,57,8,2020-01-01 07
15,62,8,2020-01-01 07
15,146,8,2020-01-01 07
16,50,8,2020-01-01 07
16,59,8,2020-01-01 07
16,106,8,2020-01-01 07
16,118,8,2020-01-01 07
16,125,8,2020-01-01 07
16,126,8,2020-01-01 07
18,128,8,2020-01-01 07
20,27,8,2020-01-01 07
21,77,8,2020-01-01 07
22,84,8,2020-01-01 07
22,146,8,2020-01-01 07
24,111,8,2020-01-01 07
26,27,8,2020-01-01 07
26,57,8,2020-01-01 07
26,59,8,2020-01-01 07
26,67,8,2020-01-01 07
26,68,8,2020-01-01 07
26,77,8,2020-01-01 07
26,108,8,2020-01-01 07
26,111,8,2020-01-01 07
26,119,8,2020-01-01 07
26,146,8,2020-01-01 07
27,59,8,2020-01-01 07
27,67,8,2020-01-01 07
27,74,8,2020-01-01 07
27,78,8,2020-01-01 07
27,83,8,2020-01-01 07
27,94,8,2020-01-01 07
27,104,8,2020-01-01 07
27,119,8,2020-01-01 07
33,130,8,2020-01-01 07
35,108,8,2020-01-01 07
35,109,8,2020-01-01 07
35,136,8,2020-01-01 07
39,67,8,2020-01-01 07
39,95,8,2020-01-01 07
39,138,8,2020-01-01 07
39,143,8,2020-01-01 07
40,77,8,2020-01-01 07
40,108,8,2020-01-01 07
40,111,8,2020-01-01 07
42,52,8,2020-01-01 07
42,138,8,2020-01-01 07
43,63,8,2020-01-01 07
43,68,8,2020-01-01 07
43,78,8,2020-01-01 07
43,109,8,2020-01-01 07
43,115,8,2020-01-01 07
43,140,8,2020-01-01 07
46,63,8,2020-01-01 07
46,144,8,2020-01-01 07
48,118,8,2020-01-01 07
50,59,8,2020-01-01 07
50,82,8,2020-01-01 07
50,101,8,2020-01-01 07
50,132,8,2020-01-01 07
50,139,8,2020-01-01 07
51,108,8,2020-01-01 07
52,77,8,2020-01-01 07
52,108,8,2020-01-01 07
52,144,8,2020-01-01 07
53,77,8,2020-01-01 07
53,110,8,2020-01-01 07
54,64,8,2020-01-01 07
54,67,8,2020-01-01 07
54,96,8,2020-01-01 07
54,108,8,2020-01-01 07
57,59,8,2020-01-01 07
57,67,8,2020-01-01 07
57,73,8,2020-01-01 07
57,78,8,2020-01-01 07
57,109,8,2020-01-01 07
57,112,8,2020-01-01 07
57,126,8,2020-01-01 07
57,138,8,2020-01-01 07
57,146,8,2020-01-01 07
58,77,8,2020-01-01 07
58,106,8,2020-01-01 07
59,62,8,2020-01-01 07
59,82,8,2020-01-01 07
59,106,8,2020-01-01 07
59,109,8,2020-01-01 07
59,111,8,2020-01-01 07
59,126,8,2020-01-01 07
59,143,8,2020-01-01 07
60,128,8,2020-01-01 07
61,65,8,2020-01-01 07
61,86,8,2020-01-01 07
61,94,8,2020-01-01 07
61,108,8,2020-01-01 07
61,109,8,2020-01-01 07
61,112,8,2020-01-01 07
61,117,8,2020-01-01 07
62,74,8,2020-01-01 07
62,106,8,2020-01-01 07
62,138,8,2020-01-01 07
62,146,8,2020-01-01 07
63,66,8,2020-01-01 07
63,127,8,2020-01-01 07
63,143,8,2020-01-01 07
63,144,8,2020-01-01 07
64,65,8,2020-01-01 07
64,93,8,2020-01-01 07
64,108,8,2020-01-01 07
64,111,8,2020-01-01 07
65,108,8,2020-01-01 07
65,128,8,2020-01-01 07
65,143,8,2020-01-01 07
65,144,8,2020-01-01 07
66,84,8,2020-01-01 07
67,138,8,2020-01-01 07
67,143,8,2020-01-01 07
68,78,8,2020-01-01 07
68,86,8,2020-01-01 07
68,89,8,2020-01-01 07
68,108,8,2020-01-01 07
70,142,8,2020-01-01 07
73,78,8,2020-01-01 07
73,128,8,2020-01-01 07
74,77,8,2020-01-01 07
74,78,8,2020-01-01 07
74,83,8,2020-01-01 07
74,111,8,2020-01-01 07
74,119,8,2020-01-01 07
75,78,8,2020-01-01 07
75,138,8,2020-01-01 07
77,111,8,2020-01-01 07
77,119,8,2020-01-01 07
78,79,8,2020-01-01 07
78,83,8,2020-01-01 07
78,86,8,2020-01-01 07
78,89,8,2020-01-01 07
78,118,8,2020-01-01 07
78,122,8,2020-01-01 07
78,127,8,2020-01-01 07
78,130,8,2020-01-01 07
78,133,8,2020-01-01 07
79,133,8,2020-01-01 07
82,109,8,2020-01-01 07
82,118,8,2020-01-01 07
82,126,8,2020-01-01 07
83,92,8,2020-01-01 07
83,108,8,2020-01-01 07
83,111,8,2020-01-01 07
84,93,8,2020-01-01 07
84,112,8,2020-01-01 07
84,113,8,2020-01-01 07
84,128,8,2020-01-01 07
84,137,8,2020-01-01 07
84,142,8,2020-01-01 07
84,144,8,2020-01-01 07
84,146,8,2020-01-01 07
85,128,8,2020-01-01 07
85,133,8,2020-01-01 07
86,108,8,2020-01-01 07
86,111,8,2020-01-01 07
89,138,8,2020-01-01 07
90,138,8,2020-01-01 07
91,109,8,2020-01-01 07
93,111,8,2020-01-01 07
94,118,8,2020-01-01 07
96,108,8,2020-01-01 07
99,111,8,2020-01-01 07
99,119,8,2020-01-01 07
108,111,8,2020-01-01 07
108,112,8,2020-01-01 07
108,146,8,2020-01-01 07
110,143,8,2020-01-01 07
111,119,8,2020-01-01 07
111,123,8,2020-01-01 07
112,117,8,2020-01-01 07
112,118,8,2020-01-01 07
112,138,8,2020-01-01 07
112,144,8,2020-01-01 07
113,128,8,2020-01-01 07
113,144,8,2020-01-01 07
118,130,8,2020-01-01 07
127,137,8,2020-01-01 07
127,139,8,2020-01-01 07
127,144,8,2020-01-01 07
130,133,8,2020-01-01 07
132,146,8,2020-01-01 07
133,138,8,2020-01-01 07
136,144,8,2020-01-01 07
137,144,8,2020-01-01 07
2,140,9,2020-01-01 08
3,63,9,2020-01-01 08
3,66,9,2020-01-01 08
3,136,9,2020-01-01 08
3,144,9,2020-01-01 08
8,35,9,2020-01-01 08
8,61,9,2020-01-01 08
8,117,9,2020-01-01 08
12,57,9,2020-01-01 08
12,59,9,2020-01-01 08
12,62,9,2020-01-01 08
12,106,9,2020-01-01 08
12,109,9,2020-01-01 08
13,39,9,2020-01-01 08
13,57,9,2020-01-01 08
13,68,9,2020-01-01 08
13,109,9,2020-01-01 08
13,126,9,2020-01-01 08
13,138,9,2020-01-01 08
14,57,9,2020-01-01 08
15,62,9,2020-01-01 08
15,146,9,2020-01-01 08
16,106,9,2020-01-01 08
16,118,9,2020-01-01 08
16,125,9,2020-01-01 08
16,126,9,2020-01-01 08
18,128,9,2020-01-01 08
20,27,9,2020-01-01 08
21,77,9,2020-01-01 08
22,84,9,2020-01-01 08
22,146,9,2020-01-01 08
24,111,9,2020-01-01 08
26,27,9,2020-01-01 08
26,57,9,2020-01-01 08
26,59,9,2020-01-01 08
26,67,9,2020-01-01 08
26,68,9,2020-01-01 08
26,77,9,2020-01-01 08
26,108,9,2020-01-01 08
26,111,9,2020-01-01 08
26,119,9,2020-01-01 08
26,146,9,2020-01-01 08
27,59,9,2020-01-01 08
27,67,9,2020-01-01 08
27,74,9,2020-01-01 08
27,78,9,2020-01-01 08
27,83,9,2020-01-01 08
27,94,9,2020-01-01 08
27,119,9,2020-01-01 08
33,130,9,2020-01-01 08
35,108,9,2020-01-01 08
35,109,9,2020-01-01 08
35,136,9,2020-01-01 08
39,67,9,2020-01-01 08
39,95,9,2020-01-01 08
39,138,9,2020-01-01 08
39,143,9,2020-01-01 08
40,77,9,2020-01-01 08
40,108,9,2020-01-01 08
40,111,9,2020-01-01 08
42,52,9,2020-01-01 08
42,138,9,2020-01-01 08
43,63,9,2020-01-01 08
43,68,9,2020-01-01 08
43,78,9,2020-01-01 08
43,109,9,2020-01-01 08
43,115,9,2020-01-01 08
43,140,9,2020-01-01 08
46,63,9,2020-01-01 08
46,144,9,2020-01-01 08
48,118,9,2020-01-01 08
50,82,9,2020-01-01 08
50,101,9,2020-01-01 08
50,132,9,2020-01-01 08
50,139,9,2020-01-01 08
51,108,9,2020-01-01 08
52,77,9,2020-01-01 08
52,108,9,2020-01-01 08
52,144,9,2020-01-01 08
53,77,9,2020-01-01 08
53,110,9,2020-01-01 08
54,64,9,2020-01-01 08
54,67,9,2020-01-01 08
54,96,9,2020-01-01 08
54,108,9,2020-01-01 08
57,67,9,2020-01-01 08
57,73,9,2020-01-01 08
57,78,9,2020-01-01 08
57,109,9,2020-01-01 08
57,112,9,2020-01-01 08
57,126,9,2020-01-01 08
57,138,9,2020-01-01 08
57,146,9,2020-01-01 08
58,77,9,2020-01-01 08
58,106,9,2020-01-01 08
59,62,9,2020-01-01 08
59,109,9,2020-01-01 08
59,111,9,2020-01-01 08
59,126,9,2020-01-01 08
59,143,9,2020-01-01 08
60,128,9,2020-01-01 08
61,65,9,2020-01-01 08
61,86,9,2020-01-01 08
61,94,9,2020-01-01 08
61,108,9,2020-01-01 08
61,109,9,2020-01-01 08
61,112,9,2020-01-01 08
61,117,9,2020-01-01 08
62,74,9,2020-01-01 08
62,106,9,2020-01-01 08
62,138,9,2020-01-01 08
62,146,9,2020-01-01 08
63,66,9,2020-01-01 08
63,127,9,2020-01-01 08
63,143,9,2020-01-01 08
63,144,9,2020-01-01 08
64,65,9,2020-01-01 08
64,93,9,2020-01-01 08
64,108,9,2020-01-01 08
64,111,9,2020-01-01 08
65,108,9,2020-01-01 08
65,128,9,2020-01-01 08
65,143,9,2020-01-01 08
65,144,9,2020-01-01 08
66,84,9,2020-01-01 08
67,138,9,2020-01-01 08
67,143,9,2020-01-01 08
68,78,9,2020-01-01 08
68,86,9,2020-01-01 08
68,89,9,2020-01-01 08
68,108,9,2020-01-01 08
70,142,9,2020-01-01 08
73,78,9,2020-01-01 08
73,128,9,2020-01-01 08
74,77,9,2020-01-01 08
74,78,9,2020-01-01 08
74,83,9,2020-01-01 08
74,111,9,2020-01-01 08
74,119,9,2020-01-01 08
75,78,9,2020-01-01 08
75,138,9,2020-01-01 08
77,111,9,2020-01-01 08
77,119,9,2020-01-01 08
78,79,9,2020-01-01 08
78,83,9,2020-01-01 08
78,86,9,2020-01-01 08
78,89,9,2020-01-01 08
78,118,9,2020-01-01 08
78,122,9,2020-01-01 08
78,127,9,2020-01-01 08
78,130,9,2020-01-01 08
78,133,9,2020-01-01 08
79,133,9,2020-01-01 08
82,109,9,2020-01-01 08
82,118,9,2020-01-01 08
82,126,9,2020-01-01 08
83,92,9,2020-01-01 08
83,108,9,2020-01-01 08
83,111,9,2020-01-01 08
84,93,9,2020-01-01 08
84,112,9,2020-01-01 08
84,113,9,2020-01-01 08
84,128,9,2020-01-01 08
84,137,9,2020-01-01 08
84,142,9,2020-01-01 08
84,144,9,2020-01-01 08
84,146,9,2020-01-01 08
85,128,9,2020-01-01 08
85,133,9,2020-01-01 08
86,108,9,2020-01-01 08
86,111,9,2020-01-01 08
89,138,9,2020-01-01 08
90,138,9,2020-01-01 08
91,109,9,2020-01-01 08
93,111,9,2020-01-01 08
94,118,9,2020-01-01 08
96,108,9,2020-01-01 08
99,111,9,2020-01-01 08
99,119,9,2020-01-01 08
108,111,9,2020-01-01 08
108,112,9,2020-01-01 08
108,146,9,2020-01-01 08
110,143,9,2020-01-01 08
111,119,9,2020-01-01 08
111,123,9,2020-01-01 08
112,117,9,2020-01-01 08
112,118,9,2020-01-01 08
112,138,9,2020-01-01 08
112,144,9,2020-01-01 08
113,128,9,2020-01-01 08
113,144,9,2020-01-01 08
118,130,9,2020-01-01 08
127,137,9,2020-01-01 08
127,139,9,2020-01-01 08
127,144,9,2020-01-01 08
130,133,9,2020-01-01 08
132,146,9,2020-01-01 08
133,138,9,2020-01-01 08
136,144,9,2020-01-01 08
137,144,9,2020-01-01 08
2,140,10,2020-01-01 09
3,66,10,2020-01-01 09
8,117,10,2020-01-01 09
12,59,10,2020-01-01 09
12,106,10,2020-01-01 09
12,109,10,2020-01-01 09
13,39,10,2020-01-01 09
13,57,10,2020-01-01 09
13,68,10,2020-01-01 09
13,109,10,2020-01-01 09
13,126,10,2020-01-01 09
13,138,10,2020-01-01 09
14,57,10,2020-01-01 09
15,62,10,2020-01-01 09
15,146,10,2020-01-01 09
16,118,10,2020-01-01 09
16,125,10,2020-01-01 09
18,128,10,2020-01-01 09
20,27,10,2020-01-01 09
21,77,10,2020-01-01 09
22,84,10,2020-01-01 09
22,146,10,2020-01-01 09
24,111,10,2020-01-01 09
26,27,10,2020-01-01 09
26,57,10,2020-01-01 09
26,59,10,2020-01-01 09
26,67,10,2020-01-01 09
26,68,10,2020-01-01 09
26,77,10,2020-01-01 09
26,108,10,2020-01-01 09
26,111,10,2020-01-01 09
26,119,10,2020-01-01 09
26,146,10,2020-01-01 09
27,59,10,2020-01-01 09
27,67,10,2020-01-01 09
27,74,10,2020-01-01 09
27,78,10,2020-01-01 09
27,83,10,2020-01-01 09
27,94,10,2020-01-01 09
27,119,10,2020-01-01 09
33,130,10,2020-01-01 09
35,108,10,2020-01-01 09
35,136,10,2020-01-01 09
39,67,10,2020-01-01 09
39,95,10,2020-01-01 09
39,138,10,2020-01-01 09
39,143,10,2020-01-01 09
40,77,10,2020-01-01 09
40,108,10,2020-01-01 09
40,111,10,2020-01-01 09
42,52,10,2020-01-01 09
42,138,10,2020-01-01 09
43,63,10,2020-01-01 09
43,68,10,2020-01-01 09
43,78,10,2020-01-01 09
43,109,10,2020-01-01 09
43,115,10,2020-01-01 09
43,140,10,2020-01-01 09
46,63,10,2020-01-01 09
48,118,10,2020-01-01 09
50,101,10,2020-01-01 09
50,139,10,2020-01-01 09
52,77,10,2020-01-01 09
52,144,10,2020-01-01 09
53,77,10,2020-01-01 09
53,110,10,2020-01-01 09
54,67,10,2020-01-01 09
57,67,10,2020-01-01 09
57,73,10,2020-01-01 09
57,78,10,2020-01-01 09
57,109,10,2020-01-01 09
57,112,10,2020-01-01 09
57,126,10,2020-01-01 09
57,138,10,2020-01-01 09
57,146,10,2020-01-01 09
58,77,10,2020-01-01 09
58,106,10,2020-01-01 09
59,62,10,2020-01-01 09
59,109,10,2020-01-01 09
59,111,10,2020-01-01 09
59,126,10,2020-01-01 09
59,143,10,2020-01-01 09
60,128,10,2020-01-01 09
61,86,10,2020-01-01 09
62,74,10,2020-01-01 09
62,138,10,2020-01-01 09
62,146,10,2020-01-01 09
63,66,10,2020-01-01 09
63,143,10,2020-01-01 09
64,65,10,2020-01-01 09
64,93,10,2020-01-01 09
64,108,10,2020-01-01 09
64,111,10,2020-01-01 09
65,128,10,2020-01-01 09
65,143,10,2020-01-01 09
65,144,10,2020-01-01 09
66,84,10,2020-01-01 09
67,68,10,2020-01-01 09
67,89,10,2020-01-01 09
67,138,10,2020-01-01 09
67,143,10,2020-01-01 09
68,78,10,2020-01-01 09
68,86,10,2020-01-01 09
68,89,10,2020-01-01 09
68,108,10,2020-01-01 09
70,142,10,2020-01-01 09
73,78,10,2020-01-01 09
73,128,10,2020-01-01 09
74,77,10,2020-01-01 09
74,78,10,2020-01-01 09
74,83,10,2020-01-01 09
74,111,10,2020-01-01 09
74,119,10,2020-01-01 09
75,78,10,2020-01-01 09
75,138,10,2020-01-01 09
77,111,10,2020-01-01 09
77,119,10,2020-01-01 09
78,79,10,2020-01-01 09
78,83,10,2020-01-01 09
78,86,10,2020-01-01 09
78,89,10,2020-01-01 09
78,118,10,2020-01-01 09
78,122,10,2020-01-01 09
78,127,10,2020-01-01 09
78,130,10,2020-01-01 09
78,133,10,2020-01-01 09
79,133,10,2020-01-01 09
82,118,10,2020-01-01 09
83,92,10,2020-01-01 09
83,108,10,2020-01-01 09
83,111,10,2020-01-01 09
84,93,10,2020-01-01 09
84,112,10,2020-01-01 09
84,113,10,2020-01-01 09
84,128,10,2020-01-01 09
84,137,10,2020-01-01 09
84,142,10,2020-01-01 09
84,144,10,2020-01-01 09
84,146,10,2020-01-01 09
85,128,10,2020-01-01 09
85,133,10,2020-01-01 09
86,108,10,2020-01-01 09
86,111,10,2020-01-01 09
89,138,10,2020-01-01 09
90,138,10,2020-01-01 09
91,109,10,2020-01-01 09
93,111,10,2020-01-01 09
94,118,10,2020-01-01 09
96,108,10,2020-01-01 09
99,111,10,2020-01-01 09
99,119,10,2020-01-01 09
108,111,10,2020-01-01 09
108,112,10,2020-01-01 09
108,146,10,2020-01-01 09
110,143,10,2020-01-01 09
111,119,10,2020-01-01 09
111,123,10,2020-01-01 09
112,117,10,2020-01-01 09
112,118,10,2020-01-01 09
112,138,10,2020-01-01 09
112,144,10,2020-01-01 09
113,128,10,2020-01-01 09
118,130,10,2020-01-01 09
127,139,10,2020-01-01 09
130,133,10,2020-01-01 09
132,146,10,2020-01-01 09
133,138,10,2020-01-01 09
137,144,10,2020-01-01 09
2,140,11,2020-01-01 10
3,66,11,2020-01-01 10
8,117,11,2020-01-01 10
12,59,11,2020-01-01 10
12,106,11,2020-01-01 10
12,109,11,2020-01-01 10
13,18,11,2020-01-01 10
13,39,11,2020-01-01 10
13,57,11,2020-01-01 10
13,68,11,2020-01-01 10
13,78,11,2020-01-01 10
13,83,11,2020-01-01 10
13,109,11,2020-01-01 10
13,126,11,2020-01-01 10
13,138,11,2020-01-01 10
14,57,11,2020-01-01 10
15,62,11,2020-01-01 10
15,146,11,2020-01-01 10
16,118,11,2020-01-01 10
16,125,11,2020-01-01 10
18,128,11,2020-01-01 10
20,27,11,2020-01-01 10
21,77,11,2020-01-01 10
22,84,11,2020-01-01 10
22,146,11,2020-01-01 10
24,111,11,2020-01-01 10
26,27,11,2020-01-01 10
26,57,11,2020-01-01 10
26,59,11,2020-01-01 10
26,67,11,2020-01-01 10
26,68,11,2020-01-01 10
26,77,11,2020-01-01 10
26,108,11,2020-01-01 10
26,111,11,2020-01-01 10
26,119,11,2020-01-01 10
26,146,11,2020-01-01 10
27,59,11,2020-01-01 10
27,67,11,2020-01-01 10
27,74,11,2020-01-01 10
27,78,11,2020-01-01 10
27,83,11,2020-01-01 10
27,94,11,2020-01-01 10
27,119,11,2020-01-01 10
33,130,11,2020-01-01 10
35,108,11,2020-01-01 10
35,136,11,2020-01-01 10
39,67,11,2020-01-01 10
39,95,11,2020-01-01 10
39,138,11,2020-01-01 10
39,143,11,2020-01-01 10
40,77,11,2020-01-01 10
40,108,11,2020-01-01 10
40,111,11,2020-01-01 10
42,52,11,2020-01-01 10
42,138,11,2020-01-01 10
43,63,11,2020-01-01 10
43,68,11,2020-01-01 10
43,78,11,2020-01-01 10
43,109,11,2020-01-01 10
43,115,11,2020-01-01 10
43,140,11,2020-01-01 10
46,63,11,2020-01-01 10
48,118,11,2020-01-01 10
48,130,11,2020-01-01 10
50,101,11,2020-01-01 10
50,139,11,2020-01-01 10
52,77,11,2020-01-01 10
52,144,11,2020-01-01 10
53,77,11,2020-01-01 10
53,110,11,2020-01-01 10
54,67,11,2020-01-01 10
57,67,11,2020-01-01 10
57,73,11,2020-01-01 10
57,78,11,2020-01-01 10
57,109,11,2020-01-01 10
57,112,11,2020-01-01 10
57,126,11,2020-01-01 10
57,138,11,2020-01-01 10
57,146,11,2020-01-01 10
58,77,11,2020-01-01 10
58,106,11,2020-01-01 10
59,62,11,2020-01-01 10
59,109,11,2020-01-01 10
59,111,11,2020-01-01 10
59,126,11,2020-01-01 10
59,143,11,2020-01-01 10
60,128,11,2020-01-01 10
61,86,11,2020-01-01 10
62,74,11,2020-01-01 10
62,138,11,2020-01-01 10
62,146,11,2020-01-01 10
63,66,11,2020-01-01 10
63,143,11,2020-01-01 10
64,65,11,2020-01-01 10
64,93,11,2020-01-01 10
64,108,11,2020-01-01 10
64,111,11,2020-01-01 10
65,128,11,2020-01-01 10
65,143,11,2020-01-01 10
65,144,11,2020-01-01 10
66,84,11,2020-01-01 10
67,68,11,2020-01-01 10
67,78,11,2020-01-01 10
67,89,11,2020-01-01 10
67,138,11,2020-01-01 10
67,143,11,2020-01-01 10
68,78,11,2020-01-01 10
68,86,11,2020-01-01 10
68,89,11,2020-01-01 10
68,108,11,2020-01-01 10
70,142,11,2020-01-01 10
73,78,11,2020-01-01 10
73,84,11,2020-01-01 10
73,128,11,2020-01-01 10
74,77,11,2020-01-01 10
74,78,11,2020-01-01 10
74,83,11,2020-01-01 10
74,111,11,2020-01-01 10
74,119,11,2020-01-01 10
75,78,11,2020-01-01 10
75,138,11,2020-01-01 10
77,111,11,2020-01-01 10
77,119,11,2020-01-01 10
78,79,11,2020-01-01 10
78,83,11,2020-01-01 10
78,84,11,2020-01-01 10
78,86,11,2020-01-01 10
78,89,11,2020-01-01 10
78,118,11,2020-01-01 10
78,122,11,2020-01-01 10
78,127,11,2020-01-01 10
78,130,11,2020-01-01 10
78,133,11,2020-01-01 10
78,138,11,2020-01-01 10
79,118,11,2020-01-01 10
79,133,11,2020-01-01 10
82,118,11,2020-01-01 10
83,92,11,2020-01-01 10
83,108,11,2020-01-01 10
83,111,11,2020-01-01 10
84,86,11,2020-01-01 10
84,93,11,2020-01-01 10
84,112,11,2020-01-01 10
84,113,11,2020-01-01 10
84,128,11,2020-01-01 10
84,137,11,2020-01-01 10
84,138,11,2020-01-01 10
84,142,11,2020-01-01 10
84,144,11,2020-01-01 10
84,146,11,2020-01-01 10
85,128,11,2020-01-01 10
85,133,11,2020-01-01 10
86,108,11,2020-01-01 10
86,111,11,2020-01-01 10
89,138,11,2020-01-01 10
90,138,11,2020-01-01 10
91,109,11,2020-01-01 10
93,111,11,2020-01-01 10
94,118,11,2020-01-01 10
96,108,11,2020-01-01 10
99,111,11,2020-01-01 10
99,119,11,2020-01-01 10
108,111,11,2020-01-01 10
108,112,11,2020-01-01 10
108,146,11,2020-01-01 10
110,143,11,2020-01-01 10
111,119,11,2020-01-01 10
111,123,11,2020-01-01 10
112,117,11,2020-01-01 10
112,118,11,2020-01-01 10
112,138,11,2020-01-01 10
112,144,11,2020-01-01 10
113,128,11,2020-01-01 10
118,130,11,2020-01-01 10
118,133,11,2020-01-01 10
127,139,11,2020-01-01 10
130,133,11,2020-01-01 10
132,146,11,2020-01-01 10
133,138,11,2020-01-01 10
137,144,11,2020-01-01 10
2,140,12,2020-01-01 11
3,66,12,2020-01-01 11
8,117,12,2020-01-01 11
12,59,12,2020-01-01 11
12,106,12,2020-01-01 11
12,109,12,2020-01-01 11
13,18,12,2020-01-01 11
13,39,12,2020-01-01 11
13,57,12,2020-01-01 11
13,68,12,2020-01-01 11
13,78,12,2020-01-01 11
13,83,12,2020-01-01 11
13,109,12,2020-01-01 11
13,126,12,2020-01-01 11
13,138,12,2020-01-01 11
14,57,12,2020-01-01 11
15,62,12,2020-01-01 11
15,146,12,2020-01-01 11
16,118,12,2020-01-01 11
16,125,12,2020-01-01 11
18,128,12,2020-01-01 11
20,27,12,2020-01-01 11
21,77,12,2020-01-01 11
22,84,12,2020-01-01 11
22,146,12,2020-01-01 11
24,111,12,2020-01-01 11
26,27,12,2020-01-01 11
26,57,12,2020-01-01 11
26,59,12,2020-01-01 11
26,67,12,2020-01-01 11
26,68,12,2020-01-01 11
26,77,12,2020-01-01 11
26,108,12,2020-01-01 11
26,111,12,2020-01-01 11
26,119,12,2020-01-01 11
26,146,12,2020-01-01 11
27,59,12,2020-01-01 11
27,67,12,2020-01-01 11
27,74,12,2020-01-01 11
27,78,12,2020-01-01 11
27,83,12,2020-01-01 11
27,94,12,2020-01-01 11
27,119,12,2020-01-01 11
33,130,12,2020-01-01 11
35,108,12,2020-01-01 11
35,136,12,2020-01-01 11
39,67,12,2020-01-01 11
39,95,12,2020-01-01 11
39,138,12,2020-01-01 11
39,143,12,2020-01-01 11
40,77,12,2020-01-01 11
40,108,12,2020-01-01 11
40,111,12,2020-01-01 11
42,52,12,2020-01-01 11
42,138,12,2020-01-01 11
43,63,12,2020-01-01 11
43,68,12,2020-01-01 11
43,78,12,2020-01-01 11
43,109,12,2020-01-01 11
43,115,12,2020-01-01 11
43,140,12,2020-01-01 11
46,63,12,2020-01-01 11
48,118,12,2020-01-01 11
48,130,12,2020-01-01 11
49,130,12,2020-01-01 11
50,101,12,2020-01-01 11
50,139,12,2020-01-01 11
52,77,12,2020-01-01 11
52,144,12,2020-01-01 11
53,77,12,2020-01-01 11
53,110,12,2020-01-01 11
54,67,12,2020-01-01 11
